"","SamplingUnit","Spp","CommonName","Season","SeasonYear","State","Site","BirdCount"
"18048","CA-SS-S10A","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",10
"18049","CA-SS-S10B","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",13
"18050","CA-SS-S11C","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",24
"18051","CA-SS-S11D","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",6
"18052","CA-SS-S11E","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",8
"18053","CA-SS-S14B","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",144
"18054","CA-SS-S19","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",160
"18055","CA-SS-SB1A5","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",135
"18056","CA-SS-SB2H11","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",659
"18057","CA-SS-SB2H1A","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",150
"18058","CA-SS-SB2HQC","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",2
"18059","CA-SS-SB2HQD","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",145
"18060","CA-SS-SB2RP","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",143
"18061","CA-SS-W115C","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",47
"18062","CA-SS-WVP","XDOW","Unid. Long-billed/Short-billed Dowitcher","Spring","Spring 2024","California","Salton Sea",11
"18063","CA-SS-S02C","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",200
"18064","CA-SS-S02E","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",150
"18065","CA-SS-S02F","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",125
"18066","CA-SS-S03A","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",40
"18067","CA-SS-S18A","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",125
"18068","CA-SS-S18C","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",65
"18069","CA-SS-S19A","PHAL","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",35
"18070","CA-SS-S05","XWRP","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",6
"18071","CA-SS-S06","XWRP","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",1136
"18072","CA-SS-S08","XWRP","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",109
"18073","CA-SS-S09","XWRP","Unid. Red-necked/Wilson's Phalarope","Spring","Spring 2024","California","Salton Sea",60
"18074","CA-SS-S02C","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",100
"18075","CA-SS-S02D","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",100
"18076","CA-SS-S02E","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",100
"18077","CA-SS-S02F","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",75
"18078","CA-SS-S03A","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",45
"18079","CA-SS-S17","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",90
"18080","CA-SS-S17A","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",70
"18081","CA-SS-S17B","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",100
"18082","CA-SS-S18A","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",100
"18083","CA-SS-S18B","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",150
"18084","CA-SS-S18C","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",75
"18085","CA-SS-S19A","PEEP","Unid. Ringed Plover or Stint","Spring","Spring 2024","California","Salton Sea",60
"18086","CA-SS-S01","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",540
"18087","CA-SS-S02A","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",740
"18088","CA-SS-S03","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",120
"18089","CA-SS-S04","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",200
"18090","CA-SS-S05","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",330
"18091","CA-SS-S06","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",195
"18092","CA-SS-S07","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",195
"18093","CA-SS-S08","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",440
"18094","CA-SS-S09","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",330
"18095","CA-SS-S19","SMAL","Unid. Small Shorebird","Spring","Spring 2024","California","Salton Sea",560
"18096","CA-SS-SB2HQD","WLSA","Unid. Western/Least Sandpiper","Spring","Spring 2024","California","Salton Sea",10
"18097","CA-SS-S11F-L","XWLS","Unid. Western/Least Sandpiper","Spring","Spring 2024","California","Salton Sea",3602
"18098","CA-SS-S12","XWLS","Unid. Western/Least Sandpiper","Spring","Spring 2024","California","Salton Sea",6912
"18099","CA-SS-S14B","XWLS","Unid. Western/Least Sandpiper","Spring","Spring 2024","California","Salton Sea",417
"18100","CA-SS-S14C","XWLS","Unid. Western/Least Sandpiper","Spring","Spring 2024","California","Salton Sea",150
"18101","CA-SS-S16","XWLS","Unid. Western/Least Sandpiper","Spring","Spring 2024","California","Salton Sea",151
"18102","CA-SS-S10A","XPHL","Unidentified Phalarope","Spring","Spring 2024","California","Salton Sea",30
"18103","CA-SS-S11F-L","XPHL","Unidentified Phalarope","Spring","Spring 2024","California","Salton Sea",531
"18104","CA-SS-S12","XPHL","Unidentified Phalarope","Spring","Spring 2024","California","Salton Sea",8625
"18105","CA-SS-S14A","XPHL","Unidentified Phalarope","Spring","Spring 2024","California","Salton Sea",1
"18106","CA-SS-S14C","XPHL","Unidentified Phalarope","Spring","Spring 2024","California","Salton Sea",90
"18107","CA-SS-S19","XPHL","Unidentified Phalarope","Spring","Spring 2024","California","Salton Sea",50
"18108","CA-SS-S02C","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",512
"18109","CA-SS-S02D","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",420
"18110","CA-SS-S02E","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",368
"18111","CA-SS-S02F","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",276
"18112","CA-SS-S03A","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",126
"18113","CA-SS-S10A","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",139
"18114","CA-SS-S10B","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",240
"18115","CA-SS-S10C","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",55
"18116","CA-SS-S11A","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",68
"18117","CA-SS-S11B","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",19
"18118","CA-SS-S11C","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",115
"18119","CA-SS-S11E","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",475
"18120","CA-SS-S13A","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",526
"18121","CA-SS-S13B","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",226
"18122","CA-SS-S13C","WESA","Western Sandpiper","Spring","Spring 2024","California","Salton Sea",157
